"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","3567.27","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","11739.83","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4100.33","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","5837.61","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","9974.88","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","5037.16","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.73","","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","","..","","t","2"
"2001-10","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","46182","","","t","0"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","397.55","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","77.51","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","135.07","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","114.64","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","101.60","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","140.73","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","71.16","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","30.60","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","106.32","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","105.63","","","t","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","53.51","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","132.00","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7496.04","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","6864.77","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7425.65","","","","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8695.32","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4008.71","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","12140.69","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4674.90","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","6258.99","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","10792.62","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","4819.46","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.59","","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","","..","","t","2"
"2001-11","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","50680","","","t","0"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","431.78","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","86.11","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","142.08","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","108.05","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","109.78","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","134.77","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","83.02","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","37.89","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","113.02","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","113.44","","","t","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","56.08","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","130.41","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7729.28","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7346.56","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7688.41","","","","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","9098.90","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4160.11","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","11937.58","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","4949.92","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","6582.50","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","10993.85","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","5076.01","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","1.54","","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","","..","","t","2"
"2001-12","Canada","2016A000011124","Toronto Stock Exchange, Toronto 35 index, closing quotations (May 27 1987=100)","Index","160","units ","0","v122630","1.13","52940","","","t","0"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","442.55","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","92.05","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","146.18","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","113.13","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","112.06","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","140.71","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","92.38","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","38.98","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","118.90","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","122.04","","","t","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","55.18","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","129.26","","","","2"
"2002-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","7875.65","","","","2"
"2002-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","7468.94","","","","2"
"2002-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","7648.49","","","","2"
"2002-01","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","8958.97","","","t","2"
"2002-01","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","4414.72","","","t","2"
"2002-01","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","11582.82","","","t","2"
